     6.38      6.90
    -0.54     -3.29
    -7.85     -5.82
     6.23     -4.25
     2.22      0.34
     4.84     -6.19
    -2.20      5.76
     6.86     -1.32
    -0.80     -5.51
     5.58     -6.24
    -0.03     -3.82
     7.13     -3.79
    -5.38     -0.61
    -6.97      2.88
    -4.27     -1.51
     2.72     -2.14
     7.28      4.43
     4.73     -2.44
    -4.56     -2.01
    -0.03      6.66
    -7.78      6.96
    -4.45     -2.33
    -1.80     -7.87
     2.46     -1.36
    -5.40      2.69
    -6.81      2.15
    -7.56      7.27
    -4.61      1.90
    -4.14      0.09
     3.58     -6.29
     4.77     -5.15
     2.83     -5.04
    -4.22      4.93
     0.65      6.76
    -3.67      0.09
     6.53      0.02
    -6.04      2.10
     4.57     -2.99
     0.93     -7.69
     4.59     -0.85
     4.35      5.13
    -1.34     -4.11
     3.75      2.15
    -6.10      6.43
     0.11     -2.95
     3.80     -6.10
     5.18     -6.46
     3.44      1.73
    -6.26      5.57
     3.93     -1.98
     7.05      5.76
     7.04      5.72
    -2.55     -7.98
    -1.96     -2.97
    -5.75      1.78
    -4.80     -0.63
     2.28      3.81
     1.17     -2.71
     7.75     -4.89
    -0.65      2.19
     1.58     -2.60
    -2.55     -3.04
    -7.14     -6.49
    -7.74     -0.29
    -0.22     -1.10
     4.15     -4.00
    -2.89      6.44
    -7.60     -5.80
     6.70      6.28
     4.77      4.83
    -2.11      0.47
     7.04      5.38
     6.38      3.04
     7.76      5.14
     5.48      5.95
    -2.35     -1.38
     6.44      2.71
     2.40     -5.56
    -2.77     -0.10
     1.57     -4.71
     7.04     -3.11
     0.29     -0.31
    -5.65      3.92
     5.99      7.45
     2.21     -1.10
    -1.77      4.33
     5.92     -6.48
     5.13     -2.41
     6.82      6.74
    -4.95      4.21
    -5.61     -1.46
     2.28     -4.54
     0.00     -2.86
     5.01      6.15
     3.10      7.11
    -1.07      6.53
    -2.75      3.00
     4.29      7.14
     5.40      2.82
     2.10     -6.23
    -2.29     -0.53
    -6.44      4.43
    -7.81      4.49
    -0.51     -2.87
    -4.53      7.13
    -4.12     -5.20
    -7.90     -2.49
    -5.45     -5.64
     7.34     -5.74
     4.27      4.58
     3.93     -7.14
    -4.49      2.52
     7.22      5.30
    -1.05      3.19
    -1.78      6.03
    -6.56      6.76
    -5.81     -1.36
     6.38      2.58
    -2.01      7.11
     6.91     -1.76
    -6.04     -7.74
    -0.60      0.19
     5.08      1.96
     3.51      2.94
     6.97      5.78
    -3.98     -4.69
     4.36     -6.77
     0.54     -7.73
    -7.58      4.54
    -2.22      7.60
    -3.93      3.80
     0.91      1.77
    -4.36      6.25
     0.49     -8.00
     0.65      7.39
     3.15     -6.83
    -3.42      7.06
     3.88      0.19
    -5.95      5.88
     1.40     -4.15
     6.37      4.27
    -4.63     -4.06
    -4.15     -4.54
    -2.93     -3.07
     6.91     -3.68
    -5.37      4.63
    -6.73      6.85
     6.80     -0.26
    -6.15     -4.44
     6.94      3.11
     2.92     -4.94
     1.69     -7.68
    -0.23      3.25
    -5.56     -0.74
     0.37     -1.33
     4.00     -3.09
     7.97     -4.31
    -6.42      7.71
     4.66      3.09
    -0.36      7.86
     1.70     -3.25
     6.67     -1.24
    -6.78      3.24
    -5.26     -1.93
     7.60     -4.10
     4.55      4.34
    -2.34      2.93
    -0.36      7.84
     7.13      1.62
     6.51      1.53
    -5.48      7.12
     6.94      2.07
    -1.72      2.31
     7.60      6.73
    -4.02     -6.45
     6.48     -4.90
    -7.19      7.21
     2.81     -3.74
    -5.01     -1.38
    -4.54     -7.84
    -1.38      2.23
    -3.06     -2.83
    -1.37     -0.54
    -5.81      1.76
    -4.31     -5.91
    -4.65     -2.74
    -3.85      3.33
    -4.35      4.89
     5.82     -0.23
     4.01      7.12
     7.90     -1.34
    -0.67      0.00
    -3.95      4.45
    -3.86      1.62
    -5.79     -6.02
     4.25     -3.57
    -0.18     -2.94
    -1.18      2.83
     7.28     -3.81
     1.17     -6.49
    -2.33     -0.19
     5.99      7.91
    -3.64      4.61
    -6.83     -3.56
    -4.74     -3.41
    -4.62     -7.51
     6.61     -0.66
     1.58      2.98
    -4.06     -3.46
    -3.05     -7.77
     6.47      5.86
    -2.15     -7.54
    -5.58     -7.03
     5.03     -5.25
     3.70     -0.35
     6.59     -5.59
    -0.58     -2.91
     0.20      2.39
     4.61      1.18
    -7.03     -2.57
    -5.20     -3.81
     1.91     -3.44
    -6.36      7.39
     4.81     -6.51
    -1.61      1.82
     0.27      1.98
    -3.49     -0.06
    -1.47      4.91
     1.40     -1.40
    -7.06      0.23
     4.33     -4.31
     5.61      7.64
    -7.00      0.34
     2.10     -6.48
     6.01      2.19
     5.57      2.47
    -5.28     -4.92
    -0.14     -3.00
     4.95     -7.35
    -5.74      1.60
    -0.68     -7.34
    -5.60      7.92
     2.97      2.46
    -4.88      7.92
     6.48      5.19
    -1.59      4.21
     5.02      4.00
    -1.72     -7.04
     1.47     -6.31
    -7.99      5.60
     1.11      3.27
    -2.02     -4.22
     1.78     -4.13
     3.65     -2.19
     7.10      4.55
     4.74     -2.21
    -2.14      0.79
    -4.24      7.90
     7.25     -0.30
     3.93     -1.01
    -4.24     -0.82
     3.78     -4.60
     6.66      0.32
     1.55      1.70
    -0.85      4.12
     6.56      7.39
    -0.48      1.46
    -6.87      0.11
    -3.89     -6.56
    -1.54     -4.99
    -2.78     -6.80
    -2.40      5.66
     7.62      5.57
    -0.36     -3.65
    -6.56      4.94
     7.28     -3.66
     7.09      0.90
     7.96     -5.04
     5.14     -0.38
    -0.52     -5.70
    -4.42     -3.41
     2.41     -5.44
    -2.13      5.20
     4.08      0.04
     4.00     -6.10
    -7.07     -2.22
    -6.87     -0.58
     4.70     -1.10
    -3.93      1.42
     1.52      6.79
     7.52      0.00
     0.61      7.51
     1.41     -4.23
    -7.94      3.38
     0.34     -5.52
     2.75     -6.64
     0.78     -2.79
     2.31      4.91
     3.25      4.51
     5.06     -4.41
    -0.08      6.87
    -4.77      7.90
    -6.64     -4.95
     2.09     -3.93
    -5.88     -3.34
     3.46     -3.61
    -0.12      2.09
    -0.74      2.10
    -0.90     -6.69
     1.63     -4.22
    -2.74     -6.30
     0.22     -2.12
     7.11      0.02
    -5.56      6.34
    -7.70      2.88
     2.88     -1.85
     7.16     -2.93
     2.95      2.97
     3.93     -3.05
     7.23     -0.01
    -2.46     -4.47
    -6.34      0.89
    -4.70     -0.49
    -0.49     -0.13
    -5.83     -2.84
    -5.44      5.03
    -0.56      5.42
    -5.08     -1.47
     7.31     -7.61
     7.59     -1.26
     5.94      2.89
     0.03      4.45
    -4.55      2.64
    -5.65      7.99
    -0.15     -7.86
    -0.54      3.48
    -5.30     -0.02
    -0.48     -2.20
     4.18      3.05
    -2.78     -7.44
     7.57     -3.50
    -5.60      4.89
    -7.77      4.30
     1.85     -0.19
    -6.71      5.76
     1.50      2.29
     1.18      2.28
    -6.28     -6.66
    -7.62      3.14
    -1.55      6.35
    -3.30     -3.81
     0.24     -0.16
    -2.72     -4.67
     2.56      7.65
     6.34     -1.83
     7.42     -0.63
     7.73      2.77
     6.61     -2.13
    -1.56      4.06
     6.98     -4.19
     6.99      7.41
    -0.14      2.55
     1.27      4.51
    -7.01      4.97
    -5.88     -7.80
     0.15     -7.59
    -7.34      0.25
     0.87     -4.15
    -6.77      3.07
    -4.94      7.14
    -1.07      0.11
     2.48      5.39
     3.07     -3.53
     3.74      0.60
     6.37     -6.55
     4.99      7.38
    -5.46     -4.84
    -0.46     -7.59
     3.38     -1.96
    -1.49      6.12
     0.75      2.64
    -4.50     -3.24
    -2.97      7.09
     1.03      0.19
    -2.71     -1.93
     6.76     -5.23
     0.51      0.92
    -4.79      6.93
    -5.57      1.81
     5.07      4.52
     5.35      7.48
     1.34      2.54
     6.39      6.56
    -3.71      2.22
     7.75     -6.96
     4.84      6.14
     2.06      1.33
     4.53      0.87
     7.21      0.31
    -2.64     -5.79
    -3.31      3.55
    -3.97     -3.79
    -4.53      1.73
    -4.01     -5.79
     7.99      6.82
    -1.13     -3.90
     6.85      5.38
    -4.27      5.34
     7.76      2.43
     6.66      5.15
    -4.13      4.97
     3.64     -6.00
     4.48     -5.46
     2.05      4.18
     0.01      4.49
     1.95     -1.20
    -5.35      5.90
     5.98      4.20
     5.23     -6.23
     5.83      2.32
     6.19     -5.72
    -6.64      7.82
     4.98     -3.29
    -1.59     -4.22
     1.95      7.82
     4.87     -4.49
     4.74      7.12
    -2.15      4.35
     2.27      3.91
     3.97      3.03
     7.65     -1.66
     3.17     -5.82
    -6.17      2.69
     3.24      5.23
     6.51     -2.61
    -0.16     -6.90
    -6.96     -7.96
     5.83     -7.93
    -4.87     -2.75
    -6.25      6.66
     7.38     -1.61
    -5.46     -3.94
    -3.01     -2.96
     3.58     -7.89
    -1.12      2.40
     4.65     -3.40
    -3.07     -6.71
     0.18     -6.83
     0.88      1.12
     6.20      6.93
    -2.34     -7.86
     4.69      6.99
    -0.58      0.47
    -6.72     -4.66
    -1.00     -5.25
    -3.94     -7.30
     6.81     -0.75
     5.10     -0.41
     7.50     -1.61
    -1.40      5.19
    -1.18      2.74
     6.84      5.45
    -5.05      4.72
    -7.08     -4.53
    -4.31     -4.08
     3.89     -2.13
    -3.23     -1.79
    -7.06      5.71
    -4.77     -5.29
     6.54      2.44
    -5.75     -7.99
     0.83      2.76
    -1.33     -0.50
    -0.95     -3.61
    -3.35     -3.81
    -5.79      3.63
     0.08     -6.71
    -2.95      1.02
     1.37     -4.83
    -3.74      5.59
     0.73     -1.75
     5.34     -3.02
    -4.25     -1.55
     2.26      0.14
     2.94      1.85
    -6.36      0.09
     3.56     -4.21
    -3.22     -3.87
    -1.85      5.94
    -7.93     -2.71
    -4.09     -1.10
    -6.88     -0.28
     1.61     -2.24
     6.60     -2.25
    -6.21      7.03
     4.84     -7.32
    -3.32      2.93
    -1.19      1.44
    -4.31     -7.31
     4.10     -2.77
     5.45     -6.64
    -5.41     -4.82
    -3.68     -4.86
    -7.89      0.31
    -1.53     -7.54
    -5.19      7.19
     3.16      7.98
    -3.38      5.48
    -6.40      6.34
     2.31      3.66
     3.54     -0.21
     1.80      7.29
     5.82      3.49
    -5.42     -3.14
     2.34      1.26
    -3.73      2.84
     5.94      4.28
     3.17     -5.96
    -0.52      3.03
    -6.88      1.36
    -1.09     -6.72
    -2.02      7.14
    -7.24     -6.33
     0.07     -0.63
    -1.31      3.79
     0.11      2.62
     6.54     -1.88
    -0.16      3.11
    -6.90     -4.51
     0.25      6.10
    -4.03      7.79
    -7.72     -6.12
    -1.27      2.45
     7.18      3.92
     2.61     -2.90
    -2.11     -7.28
     1.05      4.47
     4.10      4.73
     3.46     -1.56
    -0.06      3.25
    -2.72     -6.35
     6.04     -6.70
     4.44     -7.52
    -5.71      0.00
    -2.90     -6.66
     6.96     -2.66
     7.00      4.30
     4.94      3.47
     2.03      4.20
     0.88     -4.28
    -7.56      7.02
    -1.97      6.05
     7.38     -3.12
    -2.96     -4.87
    -7.16     -1.52
     7.72      1.27
    -0.49      2.51
     2.54      7.49
     5.04      6.40
     5.08     -7.97
     3.27     -7.88
    -4.65     -0.68
     1.21      4.20
     0.85     -2.68
     4.17      2.94
    -0.05     -1.17
    -0.65      0.13
     6.60     -3.35
    -6.41      0.30
    -2.07      3.00
    -4.93      4.64
     6.42     -6.95
    -4.73      6.35
    -5.18      0.17
     7.86     -3.65
    -6.33     -2.55
    -4.81     -6.45
     6.60     -6.39
     0.71     -1.99
     3.88     -4.33
    -6.83      1.90
     5.00     -1.89
    -4.28     -4.20
    -4.18      1.74
    -2.54     -5.92
    -5.74     -3.32
     3.44     -5.46
    -0.17      3.42
    -3.27     -2.38
    -3.87     -1.39
     0.62      5.35
    -6.98      1.37
    -2.40      3.00
    -2.61      5.51
    -6.46     -4.37
     4.99      4.58
    -6.49      6.03
    -5.69     -0.46
    -6.74     -5.69
    -6.62     -5.11
    -7.23     -1.18
     1.90      4.47
    -0.93     -2.36
     7.13      5.61
     3.00      0.33
    -6.58     -3.56
     7.90     -3.42
     7.14     -1.97
    -1.40     -1.81
    -3.46      5.94
     6.55      6.06
     0.06      2.22
     0.97     -5.10
    -3.50      7.62
     6.62     -3.30
     0.41      0.61
     7.73     -7.32
     7.63      7.67
     7.27      3.23
     4.93      6.29
    -0.15     -6.55
    -2.63     -1.21
     6.37     -5.28
    -0.96     -3.81
    -5.65      3.66
     1.63      7.34
    -1.43      5.13
    -0.34     -1.73
     4.48      0.52
    -7.41     -5.60
    -5.51      6.77
    -6.06     -6.24
    -2.98      0.29
     3.58      5.62
     3.52      5.26
     7.48      1.71
     5.05      6.03
    -2.49      5.27
     0.99      2.09
    -2.21     -4.62
    -7.22      4.43
     0.26      5.21
     7.29     -3.72
     5.61      2.28
    -6.97     -5.59
     6.88     -1.85
     0.96      5.09
     0.38     -7.71
     6.65      6.98
    -5.19     -4.26
    -3.98     -2.62
    -5.64     -7.94
    -5.80      5.84
     7.03     -7.51
    -6.64      5.08
    -4.39     -1.68
    -7.82      7.06
     3.07      7.31
    -2.73     -1.88
    -1.33     -4.00
    -0.91      6.27
     4.66      3.98
    -7.85     -0.24
     0.36     -5.68
     4.26      3.81
     1.17      3.00
    -3.44      5.91
     2.94      7.31
     2.79      2.13
    -5.89     -3.77
    -6.15     -1.93
    -1.63      4.43
     6.67      4.76
     6.01     -5.24
    -4.13     -7.46
    -5.35     -0.49
     2.92      4.62
     0.20      3.32
     6.89      6.74
     3.25     -7.92
    -6.86     -1.92
    -0.41     -2.51
    -0.66      6.89
    -1.77      2.99
     7.35     -2.36
    -1.25     -4.43
    -1.44      5.18
    -0.89     -7.64
    -5.24      5.20
    -7.27      7.18
    -5.15     -1.62
    -6.24     -1.79
    -3.48      3.98
     4.64      5.07
    -4.56     -7.34
     0.96     -6.71
     6.03     -3.05
    -7.17      3.67
     2.66      3.20
    -0.25     -7.69
     0.15     -0.20
    -5.09     -1.07
     0.72      1.31
     0.66     -7.71
     0.60      3.49
    -6.27     -2.80
    -5.88     -5.65
     1.52      2.67
    -6.31     -5.27
    -2.95      7.56
     1.24     -5.16
     2.44     -4.48
     5.29     -1.01
     1.22     -6.83
     3.27      7.05
    -6.34      6.25
     7.16     -0.89
    -1.63     -2.81
    -4.90      4.05
     1.20      1.72
    -1.08      5.90
    -3.02      1.12
     6.02     -1.98
    -1.11      7.50
     6.45      4.01
     6.90      6.03
    -7.85      3.47
     2.36      4.70
    -0.48     -5.64
    -3.61     -5.37
    -4.56     -5.02
     3.44      2.44
    -1.65     -3.54
     6.14      2.49
    -6.29      0.61
    -2.24      0.91
    -2.09     -4.62
    -5.34      4.21
     1.57     -4.53
    -0.99     -0.70
     1.47     -0.95
     4.35     -5.89
    -7.43     -5.57
    -2.23     -3.28
     7.61     -3.30
    -4.68      4.70
    -0.39      0.58
     1.93     -0.77
    -7.75     -0.21
    -4.07     -4.98
     7.80     -5.07
     6.28     -2.00
    -2.65     -7.19
    -7.54     -1.57
     1.26      7.37
    -1.73     -1.39
     1.48      4.68
     1.40     -4.77
    -7.09     -4.82
    -7.43     -7.75
    -1.67     -1.13
     0.27      4.15
    -6.87      3.99
     1.60      0.11
     0.34     -6.39
    -4.72      7.80
     6.58      5.24
     7.68      3.86
     4.43     -6.54
    -1.99      0.93
     0.13      1.33
     6.20      5.50
    -0.72      4.22
    -2.86      1.16
    -2.90      3.65
     5.65      3.94
    -3.89      6.10
     2.79      3.52
    -5.85     -2.24
    -0.93      6.40
    -7.02     -7.75
    -7.77      0.60
    -3.98      6.82
     0.83     -6.02
     2.06     -4.41
    -1.75     -7.47
     6.61     -6.45
     7.60      2.45
    -6.30     -7.29
     4.28      7.82
    -4.67     -3.63
    -1.88     -3.20
    -5.70     -4.97
     0.00     -2.17
    -1.64      7.94
     4.96      5.67
     0.74     -4.40
     2.59      6.09
    -2.59     -1.87
     4.69     -1.19
     7.73     -4.65
    -6.82      1.52
     6.54      6.84
     0.06      5.71
     6.82      4.09
    -2.63      6.80
     3.07     -7.94
     4.42      2.85
     7.49     -0.18
    -5.56     -6.26
    -6.96     -2.09
     3.80     -4.72
     1.52     -4.68
     7.33     -1.77
    -5.87      2.32
    -4.49      0.79
     0.15      0.92
    -7.73      7.99
     4.44     -0.99
    -0.71      4.67
     6.65      3.34
     6.78      7.74
    -2.80     -6.81
    -4.05     -6.65
    -4.87      3.11
     6.40     -3.13
    -1.45      1.25
     4.36      2.29
     5.13     -5.84
    -3.53     -1.73
    -2.19      3.05
     4.47     -7.92
     0.83      4.09
     0.94      2.69
     6.46     -5.30
     7.87      4.44
     6.78      5.48
    -7.42      7.28
     7.41      7.50
    -6.12      5.46
    -4.31      4.79
    -3.04     -2.51
    -0.87      7.56
    -2.38      3.26
    -5.38      0.59
    -0.50     -2.49
     5.06     -7.39
     7.70     -1.57
    -3.07     -3.83
     4.27      3.34
     4.28      5.77
    -5.17      7.60
    -4.45     -6.53
     2.25     -7.85
    -3.19      6.92
    -6.48     -4.80
     7.42     -4.69
    -1.27      0.34
    -0.25      1.42
     4.41     -2.44
     7.81     -4.75
    -4.58     -4.62
     6.28      1.59
    -0.37     -2.78
    -7.94      3.38
     0.37     -0.93
    -4.11      5.44
    -4.35      0.61
     5.57     -2.25
    -0.03      6.29
     6.62      6.55
     5.05      6.63
    -6.18      6.17
    -2.99     -1.96
     6.18     -6.76
    -1.52     -7.93
    -1.95      7.63
     7.41     -2.16
    -2.16      7.83
     0.94      0.79
     5.16     -1.11
    -5.52     -7.87
    -7.08     -4.81
    -6.06      7.38
     2.38      2.45
    -3.50      4.74
     5.92     -1.06
    -7.98      0.72
     1.89      0.73
     4.31      0.34
     4.87      4.97
    -2.72     -6.51
     6.51      3.96
    -4.42     -4.87
     6.26      6.42
     5.75      1.81
     0.21      0.61
    -3.50     -4.73
    -5.83     -7.25
     4.70     -0.68
     5.33     -3.65
    -1.15     -6.60
     3.98      0.75
    -1.54      3.27
     3.12     -1.81
     7.12     -7.35
    -5.52     -6.20
     4.70     -4.48
     4.18      6.57
    -5.43      3.11
    -2.57      6.36
    -1.81     -3.84
    -6.46      2.72
     2.75     -6.78
    -5.80     -6.60
     3.52      2.39
     3.84     -0.75
    -3.55     -2.74
     5.22     -4.94
     7.01      1.33
    -1.60     -5.74
     7.93      0.75
     6.79      4.97
    -6.75     -6.03
    -4.92     -2.03
    -4.37      5.35
     7.98     -2.63
    -3.82      2.02
    -1.20      2.81
    -7.23     -2.03
     6.48      1.13
     1.80     -3.67
    -0.53      4.10
    -6.80     -3.02
     1.89      0.14
    -1.41     -0.46
     4.34     -6.54
    -0.38      0.11
     5.09     -3.15
    -5.75     -1.79
     1.95      1.32
     5.61     -7.32
     0.27     -2.09
    -0.07      6.11
     6.92     -1.37
     2.51     -0.89
    -3.32      0.26
    -6.37      1.33
    -3.58     -2.18
     0.68      6.63
    -3.17      2.62
    -1.23     -5.21
    -3.37      7.80
     0.68     -3.61
    -5.18      2.96
     2.58     -6.06
     3.28     -4.90
     0.09      3.05
     1.78     -3.72
     1.70     -3.70
     6.59      6.25
     7.90     -4.79
     2.03     -4.77
    -0.99      4.73
     0.00      0.56
     0.30      4.14
     4.49      2.88
     2.16      1.83
     1.73     -3.55
     1.95     -7.53
     0.50      7.61
    -4.73     -6.04
     2.14     -1.46
     5.24     -5.40
    -4.38     -6.32
    -3.81     -2.24
    -6.19     -7.68
    -6.03     -6.84
    -4.17      2.55
    -5.81      7.84
     7.14      1.45
     6.88      2.95
     3.42     -6.38
     7.14     -7.40
    -7.63     -3.19
    -0.79      6.52
     6.11     -2.44
     7.59      3.91
     4.30     -1.08
    -4.68     -4.88
     3.66      1.75
    -2.06     -3.14
    -1.10      1.27
    -3.24      5.39
     5.54      0.70
    -2.25      0.37
     7.76     -1.93
     3.01      1.54
     1.64     -6.99
     7.89     -4.88
    -4.44      4.48
     6.21      2.39
     7.10      4.45
    -7.97     -0.82
    -6.03      3.72
     0.12      4.66
    -1.00      5.34
     7.65      5.19
     6.36      1.47
    -2.11      4.45
     3.54     -6.87
     6.13      1.06
     1.47     -4.68
     3.05      4.82
     1.84     -4.91
     4.25     -7.79
    -7.22      7.09
     6.79      1.73
     4.21      1.35
    -4.17      5.77
    -7.28     -3.22
     3.36      5.42
     2.88      2.05
     0.94     -7.31
    -5.55     -0.45
    -4.70      0.81
     7.66      1.80
     0.47     -2.42
     6.37     -2.14
     7.25      1.10
    -5.25      6.79
     5.42      0.79
     0.61      7.04
    -5.39     -3.29
    -0.21     -2.47
     0.55     -7.79
     2.41     -2.94
     2.41     -4.14
    -5.39      3.73
    -0.18     -0.58
    -2.94      5.80
    -1.42     -4.51
     5.40      0.80
     2.27      4.75
     5.14      0.25
    -3.49      7.39
    -6.50      7.28
     6.98     -5.76
    -1.74      5.10
     3.89     -7.47
    -1.21      3.63
     4.09     -2.78
    -2.16     -0.88
     3.38      7.75
    -2.01      1.48
    -4.90     -2.64
     1.90     -3.53
    -4.21     -5.61
    -5.05     -5.55
    -1.56      4.98
     3.32     -0.92
    -2.86     -2.21
     1.99      1.56
    -5.94      5.66
     4.12     -4.62
    -7.67      4.42
    -5.30     -5.98
     1.39      0.73
    -0.49     -2.41
     2.63      6.83
     4.96      0.68
    -3.89      3.12
    -4.03      5.02
     5.78     -7.58
    -4.41      4.44
     2.62     -1.58
     2.17     -4.51
    -4.06     -6.50
    -3.64     -3.42
    -7.29      2.43
     3.65     -0.31
    -4.89      1.79
     2.10     -7.22
     0.12      0.95
    -4.78      5.98
     3.22     -1.33
    -7.49      2.65
     0.05     -6.98
     7.43      4.49
    -5.75      7.21
     3.19      3.24
     6.05      0.66
     4.27     -5.03
    -1.66     -5.06
    -6.82      4.29
     6.53     -5.75
    -6.67      6.40
     1.82     -2.12
     6.33     -3.91
     0.41     -4.45
    -5.30      5.73
    -0.15      2.53
    -2.45     -4.68
     2.29     -5.98
     1.93     -5.34
     0.56     -0.43
    -1.49      7.42
     4.14     -0.93
    -2.42     -1.59
    -1.94      3.73
     5.95      0.73
     1.37     -5.65
     4.70      6.32
    -5.57      6.56
     3.17     -7.27
     0.07      1.31
    -2.76     -6.00
    -0.44      4.89
    -1.81      5.35
    -5.09      5.67
    -1.43      4.00
    -6.27     -6.52
     0.33     -5.30
    -6.13     -3.18
     5.56     -2.01
    -3.61     -2.34
    -7.04      5.48
    -5.90     -0.55
     2.57     -5.23
     6.00      1.41
    -6.20     -6.00
     1.26      6.86
     4.77     -6.39
     5.12     -7.42
    -0.63     -3.49
     6.40     -2.52
     7.06      2.46
    -0.62     -7.81
    -2.40      4.61
    -5.69     -5.61
     6.57     -2.53
     0.27      1.36
    -5.21      6.00
    -2.99      7.01
     1.16      0.59
    -2.57     -3.22
     6.60      5.39
     5.05     -2.94
    -6.01      6.28
    -7.49      2.35
     5.99     -6.24
     2.73     -7.07
     2.15      1.96
    -3.50      1.95
     1.18     -7.28
    -1.50      1.48
    -1.39      5.82
    -4.68      7.93
    -6.94      2.50
     5.08      4.32
     4.58     -4.82
     1.05      2.75
     7.03      5.23
     4.27      4.31
    -1.44     -5.72
     2.15      0.04
    -5.44      3.43
     3.23     -1.09
     3.46     -1.82
    -6.82      6.11
     1.44      7.10
     0.28     -5.44
    -4.64      1.15
     1.26     -2.29
    -7.40     -0.73
    -0.25     -2.06
    -1.24     -2.75
     6.29     -0.04
     1.32     -5.19
    -2.97     -3.89
    -2.83     -6.81
    -7.82      0.79
     2.96      4.11
     7.84      2.38
    -2.56     -5.65
    -3.16      7.09
    -7.99     -1.48
    -7.72     -4.60
    -1.74      2.53
     7.96     -3.55
     1.24      7.96
    -3.34     -3.84
     4.05      1.43
    -1.43     -0.21
    -1.45     -7.41
     2.79     -3.05
     5.66     -6.92
     2.55      0.39
    -2.73      7.53
     0.32     -1.65
    -0.18     -1.54
     6.40     -5.18
    -3.14     -5.73
    -7.98      4.36
    -1.99      4.91
     4.95     -5.36
    -1.58      4.09
     2.83     -0.93
    -4.29      3.02
     5.96     -2.41
     5.31     -5.36
    -1.63     -2.96
     4.50     -3.00
    -3.78      6.14
    -2.87     -5.50
     3.08      7.53
     7.76      1.13
    -4.29      0.95
     5.89      3.99
     6.91      6.44
    -4.20      4.91
    -4.83     -6.60
     0.22      5.76
     7.94     -6.62
     2.07      7.03
     7.77      6.88
     6.23      4.69
    -2.20     -2.53
     1.39      3.79
     5.45      2.57
    -7.61      2.44
    -2.71      6.60
    -1.02      5.90
    -4.25     -0.90
     4.26      2.14
     2.09      7.64
     6.81      6.07
